feature_1,feature_2
0.422754816052026,6.790163214303782
3.696695444728856,-0.8667334102896812
0.754036153392381,1.833758418667412
5.185402589388561,1.8959376071615692
-1.5851779928113523,8.713581785116723
2.5042127506031604,-0.7081849043604226
1.140753919601476,5.61517010766167
0.0594714003966669,5.590718883386255
1.3435436026618013,5.055288728355437
3.644146853097873,1.2021253972398729
2.44201184370852,-2.103206642201794
0.8723093689415512,3.410852891847389
-2.3560101104192257,8.457386774718298
-1.8383260612695589,9.264340588007764
3.131171336979384,-2.588027083628124
0.9507169121647336,2.3696021357334014
0.1678345349848796,4.957461148696447
7.237732431418954,-0.6276098428572394
7.834628990000537,-1.2819355870154046
1.0972901487476006,5.012044772127456
5.461506559738582,0.6774506081311121
5.037254369677847,0.7343639103625873
3.0840054048407994,-1.0055259210838283
-1.9441364594085195,8.953761258495145
3.6987391043319793,-2.234398771604518
3.003119344445464,-1.304409012453244
1.0578941815474463,1.2795533755988089
3.892901272884202,1.2176750632530244
4.62733684222348,0.5143204338793053
-2.6858794857431034,8.77064838487582
-3.0574954199584563,8.406291090576563
2.3043781551517606,-2.880242550863219
-0.2629099807654975,5.344004903083556
8.353891395940183,-2.670007917882112
5.44982629930781,0.4595346675136735
0.0896331564594036,1.254712438591226
1.125154701270986,2.045055273116013
2.9648383664301194,-1.0465651311633073
1.6243508337475574,1.4281155017447051
-2.459669617204496,10.383009958028367
8.102695966178473,-1.3784255167081396
8.09888579024482,-0.9222686399136384
1.6995804295997718,3.3532090910012915
-0.4986391678357438,5.865073327860065
7.769530348056006,-1.3699938792061506
0.3486831256878585,5.748353054623499
-2.346884965890996,9.5720866528303
7.940951387619211,-1.6442895668266
0.7223709009032517,5.3548473219274335
4.581456680763854,-0.0018489296331316
7.978321904340981,-1.8148768692407264
1.3917661523161755,2.518341852161078
7.606254642294902,-0.8423793353291764
-2.352226729606248,9.835122645519256
1.0559016600768916,6.248758176283121
2.8735274615648736,0.0908304183162422
-0.9027224127525952,9.251794366904454
1.8194898924854157,1.6400376127622431
1.2908218983714956,2.715063278965146
-2.505407883966765,8.855459217703936
0.393838929441886,7.042936854604372
8.76680592367073,-1.608650309340823
3.014439162312057,-1.5363132801834385
6.93126097671303,-0.4766653704979744
7.80870275976808,-0.0415017658682681
2.0552073770521755,-1.9853903675657711
-2.144301380551952,9.555515096928476
-2.3986492130201773,8.260317193357727
0.6375710692765157,5.84713797445853
1.4606915687434916,6.053189511197595
0.4503845681959032,5.870437571523057
1.1865525442020142,1.7771099366452214
7.1103158234016615,-1.120167745400049
4.122405677103188,0.7438739881017237
-2.521695479842565,9.23810327934027
-1.2896422248730175,9.554286350586818
1.0369722816581022,2.1491714442121035
7.89419770288917,-0.9767623191623624
-0.0588349774094567,6.254129051805982
2.9921154098732266,-2.783665855945592
4.50399192387295,1.2425880181937503
-0.2489516851803576,6.019499509228899
-2.3612200800553387,8.818532693765487
4.810405113289319,0.2410087672483942
-2.8291483820072227,9.018457228560868
3.410030963727932,-2.1596810916129137
-2.215517314045316,8.72178714309862
8.881061284034972,-1.0776879722618216
1.89339413765186,1.644860982790548
0.2616541663050085,3.437617540043243
5.44132083306674,1.869221394823855
3.016418914625523,-0.5380230538973697
7.553077420748719,-1.5808415506889308
8.033233804918236,-1.113949636758404
0.5975836436263158,5.3846865548315535
0.7213185558061477,5.804906319564748
4.684806189583654,1.0762741757700125
2.8711694077686123,-2.137729138394324
7.456317760838494,-0.5394286139731788
-1.050848675161723,9.856776683506109
7.953394456078865,-1.6856825700229676
0.9542746135281812,1.8243396359241129
0.7255870682689952,6.151866932703241
4.785261164926227,0.8154680559756669
-2.171756838504704,9.002473387759071
-2.2042714158453185,10.032301912873846
2.8973368930139505,-1.2972645552145443
-1.859687327385742,10.119958448354351
0.7245644686350683,5.266007604709164
-2.7259402503411465,9.8803606698171
4.2107812715938895,1.5446212592107438
0.7060666096508798,2.1404394194253458
3.451776565141005,0.3471382995062395
8.071297776029649,-1.116550041270323
0.3960394430036451,6.66565768968663
1.6787713976769358,2.469158420153751
0.1842966868156952,2.503580521955657
0.6344137752441766,5.715461423561265
-1.051877577142179,9.414148125589826
2.78427720102403,-1.1865298465103038
4.040942746481679,0.670478769495503
0.419535985902476,5.801289232839858
4.870475019642639,2.40615694346486
3.429413425009862,-0.6469567838773989
0.0676452867009036,1.6199090943547274
4.847414122413621,2.096805454802437
8.063001335762946,-1.037187708337335
5.0996188654606085,1.1552129830701283
7.099742300571783,-1.4733440447429205
-3.136067658834271,9.640411525659282
7.893252829194312,-1.1498986312745982
7.60797147791364,-1.179167050862095
6.443103450167149,-1.0761130819441425
1.5454348151600297,2.74666646030275
5.1920962023090445,2.130035294434726
3.085339719968595,-1.2490258156307412
-0.1144718231331168,4.284822781871325
3.3980610309371397,-2.394824832959938
2.887520136756123,-1.4073238950840263
4.04109530060173,0.2877888870998336
4.0627187657234325,1.0827257638987469
8.656018359525623,-1.3024849791123183
3.106772584042617,-2.109566755488596
1.3663825209639329,1.3615580623397303
-2.923970788980686,9.21064911512377
2.460986934246149,-1.702006430870623
8.147484384384114,-1.057959398970537
2.680972552913053,-1.641296109370745
1.9816732786701237,5.861581170912498
-2.820644548680828,8.970040219661941
8.085851308260695,-2.1785133817962388
1.26389128740226,1.1055044830318288
0.459257008219042,1.379172036178832
2.433293168763309,-1.6379362158275104
4.889770749338617,1.1012350653926113
2.2410754624511187,-1.6875441353582852
8.838025835314909,-1.1382522551915897
2.569121175216928,-1.735374404721043
-1.6743865986571906,8.800053657314967
-2.5624634797098103,9.383610506624771
2.974254198964464,-1.6049681857381275
0.4548451144145236,2.0406718467935168
4.356318072279505,1.5459225627019515
3.655828422430336,1.6522516318103992
1.010930818014234,0.8934996379249738
1.5822898192645147,5.234302552281068
-2.0880471752907126,9.837805778765654
3.5145188961224223,-0.4835804067491989
6.704708508653925,-1.5756829591568198
-2.3714501162531585,8.293801228779797
-2.134992066241771,8.872623038204948
4.885425352343197,0.2139790794550549
0.866123282176209,1.6974790983625732
2.6051686739524564,-1.9182801731829169
-2.9774290651268425,9.31800705394672
3.956477528589741,0.453791789037366
0.7331282591959363,5.789699974702602
1.9238531999399504,-1.5037256821177925
2.1363593767535285,0.8368568407639814
0.2544188130062947,6.287944934990017
0.422152205957665,5.668641054643789
7.652481832928942,-1.9790188817020409
0.1968075612932184,2.0316978304963804
2.233511463471038,6.123169837486593
4.495023919214202,1.5287853728149865
3.94963584578284,-0.6149070967624418
4.214006603251788,0.5595293627076758
4.973997100305902,0.4285767432799999
7.287789919160419,-2.415677624644525
0.2625140391969249,6.396339887784768
-2.5530503232667274,9.41700486593442
8.651429140649284,-0.7560626963892972
4.397596708910778,0.7675227889508035
-0.3443273550701826,2.951958248127699
3.791329883867355,1.1641106995370358
7.654110177368552,-1.3828111352971344
-2.8634781885914697,8.312153580637064
1.5194541637796313,5.841839951836582
2.2516977583168627,1.9606673117345883
0.617812201896371,2.527064298698264
0.3630299497701746,5.145934194747411
4.130508398224001,-1.323561538092339
2.953237614842101,-1.0381921197291857
4.180692369188909,1.8727175224410584
4.1761431593200085,0.0079313700117241
2.5942094813084218,-2.7367479899017617
2.777802264406908,-1.7123726800849306
8.06158592815213,-2.4507852040455
1.5097672869674166,1.9889431270933944
-2.565899854788855,9.23877349894135
7.87437367944774,-0.5133334362299544
3.855314440583936,0.7280986900906466
7.48142542811987,-2.0918335245068898
1.1133827274570067,6.16807836947917
2.248344069756886,-1.886096375375697
3.12186125161388,-0.9677949887533231
0.6593005713406582,1.6728053061015404
-2.1490072808072447,8.178701216457888
4.770281540947536,0.2245928625165393
3.249761499857673,-0.6189071636779824
2.222229951493175,-1.764041402814518
1.119697192646448,1.815598103875153
1.274075961019389,-0.9610763608283948
4.936458363607072,0.3338185056401695
0.4895567375398266,1.984369094355736
0.6516338440164078,1.4885997678819276
1.597017490032788,-1.8082225260019824
3.647950422210087,1.213874106143482
4.56078644976664,0.959360741543302
-2.637075568767533,10.09584861379526
3.068772910346045,-2.9000760372306225
0.794735861204588,2.36923351775193
-2.0183873745190173,10.166868787265274
4.376792337344087,1.4328927136346912
7.287612484816516,-1.3818191833151423
0.7189891322968999,1.9755391748807043
1.3245108055481631,-1.0093464064248348
2.6310978589088307,-2.6327457433158945
8.372793606972389,-0.8851837242968503
-1.923184716937384,8.850302398516119
0.9561037596992068,1.868735818413795
8.076359448695767,-2.592018209943192
-0.0321447941077726,5.970936426725969
3.5628918352361985,1.6599104892724754
0.7549106220963326,1.6968778800536604
1.147293687694792,1.7295506358228474
0.6987863630807485,5.971332756727732
4.712744038417366,0.3557243734758163
-1.6565181127782247,8.91841360933572
4.4939528946033,1.689087953957876
0.8256208873257935,6.007973064820579
0.7010979333248645,6.629509193385381
0.0737241577705047,5.647315096903564
3.858488315204525,1.4949317978621983
0.3354790187475264,7.391155514314183
-2.2420998746563985,9.55939423137392
-0.6504957727766882,6.452763722102654
-4.031902326649266,8.879377005037668
-2.992913351257667,9.705245448106483
0.1990728019884554,6.4833263823282055
7.728306560389196,-1.806349676260743
7.764975287790727,-1.6606351970401485
-1.322016579440563,8.872627577678251
-1.9976974450347216,8.813833893333735
8.515307943377428,-1.3268881816709976
0.837763166948895,5.271772622962421
0.5081605748257992,6.138844132319061
0.7631491401600565,5.765635566790813
-0.512948183172053,6.158964912833526
1.5443099435236944,1.9750465856318145
-2.07759245045915,9.590682353021244
0.7255313445039923,2.0299646506585307
4.334954564926074,0.4318910599165497
2.70791624257966,-2.144865183207292
8.306434528385894,-1.9321372480022148
1.3145131461315405,2.47019077207499
2.034781256854971,-2.118210455832396
4.70964730441629,0.5947624315191664
2.8488177802407866,-1.0014043562695067
4.322885662413,0.5716704821520695
7.302077200784324,-2.25698670404281
-1.3134606797875492,9.542172380674574
0.3158493925832842,5.214914900518014
3.431167922689131,2.33812285293906
0.2589348502512157,5.359128764569605
7.077619006180229,-1.8079003212227769
0.9289627074945216,1.3926375177758077
3.328582925448637,-0.4872713010704255
0.3316693188633663,6.675307660428468
-2.662694027534483,9.88632956137379
4.3374865327862375,0.7893385592700715
0.9916859731013552,1.836451394797867
0.8612466851107979,5.446191902544635
7.84766052466474,-2.666760065030858
-2.6373452672646227,9.0411327019102
0.0726928838871255,1.8428711746807875
0.1692172180814645,1.6425649548156684
4.19147701743289,1.0037251889273626
2.3391150530928857,-1.252454649489311
-3.0152874040454223,8.566677832531008
1.2614553745535653,0.4597641786348334
4.19583242596098,1.6835378212422856
3.742860701168917,-0.9897478494879476
1.4389280271315814,5.9998611660437255
-2.7556730419907915,9.675597480207133
0.6630916348253761,1.663822372000666
-2.319601992776599,9.212236845287665
3.29009724033923,-1.814697501626674
3.268017766049384,0.4883823093198226
-1.7616217393495042,9.47160126378521
0.0178090632564285,1.5672489659103563
7.613314551218989,-0.9685559191257318
0.833280494163232,2.0182916801754893
1.375336102981898,6.410916800729687
5.375309623791891,0.9825700909789874
4.548264429193056,1.3796469327539564
8.482976852509088,-1.2623096377590215
1.4636200949196336,1.6324473559191377
0.6090473888614643,1.678414985647931
4.381177073902836,1.4137244158530171
4.178808074101593,1.3222245685154597
7.569158359748475,-1.479043028631661
3.89005746079827,0.4942242800421904
1.7367074474615107,-2.3262310059786064
1.5868444248184852,5.2304017102739015
3.0266853188638154,-1.7904177263031942
7.48420129307493,-2.016069278668694
1.2629699606232072,2.2270737347682457
0.0452303130765274,5.3772320544997925
7.378515982687658,-2.0570110283236227
-2.8079514161273447,9.0655055414322
8.296201460281216,-1.2260523416000606
0.5931415200890984,5.513338662933585
8.078317102865892,-1.3274009586141304
4.026836564559565,0.1867256322395823
1.7766720429080916,4.98134883866903
8.205591948277561,-1.0354011588782197
8.15166254071439,-1.2430790353956045
8.105287275780789,-1.112890582063488
6.007774182761638,-1.4836891736359323
7.185038043238434,-1.379980391744878
4.086142627856107,0.595676822337917
-2.324270283562408,9.266567842915482
3.034458024160586,-1.5784624734048731
-1.9788139958445496,9.760859635286012
0.3631146101406201,2.2199773360672417
4.544980945515211,1.0524173341686671
2.4920454818249897,-1.6923063339582396
-3.271366450001407,9.297115250772483
-0.1329135591888425,5.521552954857268
3.913171971468302,1.4903684456881097
0.4911583048978472,6.050203401395898
7.674903167900386,-0.682774903213914
0.5330154054498841,5.5368393612637545
0.5521908780500973,2.367906447304533
1.0758900905067506,6.01254066514976
3.5954080169749427,0.6697869960051712
7.26809053830782,-1.4706781766784225
7.053514363174204,-2.293669493431689
-3.405966152309156,9.054222080092831
8.077418739739542,-1.5205381993773508
-3.297696665554405,10.543329822910792
6.299949215835136,-0.6013373925176075
1.2166494767347995,5.61754119318432
3.2154828291395,-0.8497475745131643
7.726113145367628,-1.4052430421726907
7.164472861048615,-1.7316316792697708
1.1583660850882298,5.098527766015323
